country,Date,population_growth_annual_percent.,population_total.,children_per_woman_total_fertility.,population_density_per_square_km.,total_gdp_us_inflation_adjusted.,gdp_per_capita_yearly_growth.,gdppercapita_us_inflation_adjusted.,children_and_elderly_per_100_adults.,life_expectancy_years.,child_mortality_0_5_year_olds_dying_per_1000_born.,gdp_total_yearly_growth.,income_per_person_gdppercapita_ppp_inflation_adjusted.
Trinidad and Tobago,2000,0.253,1270000,1.75,247.0,12400000000.0,5.47,9780.0,47.3,69.5,27.5,5.9,18300.0
Trinidad and Tobago,2001,0.346,1270000,1.74,248.0,12900000000.0,4.99,10200.0,45.5,69.8,27.3,5.39,19000.0
Trinidad and Tobago,2002,0.428,1280000,1.74,249.0,13900000000.0,3.99,10900.0,44.0,70.0,27.0,4.36,20400.0
Trinidad and Tobago,2003,0.485,1280000,1.75,250.0,16000000000.0,13.7,12400.0,42.8,70.5,26.6,14.1,23300.0
Trinidad and Tobago,2004,0.504,1290000,1.76,252.0,17200000000.0,7.28,13300.0,41.8,71.1,26.0,7.65,25000.0
Trinidad and Tobago,2005,0.495,1300000,1.77,253.0,18300000000.0,9.82,14100.0,41.0,71.3,25.5,10.2,26400.0
Trinidad and Tobago,2006,0.478,1300000,1.78,254.0,20700000000.0,12.9,15900.0,40.6,71.7,24.9,13.3,29800.0
Trinidad and Tobago,2007,0.468,1310000,1.79,255.0,21700000000.0,4.33,16600.0,40.4,72.1,24.2,4.75,31000.0
Trinidad and Tobago,2008,0.466,1320000,1.8,256.0,22400000000.0,2.96,17100.0,40.4,72.3,23.6,3.38,32000.0
Trinidad and Tobago,2009,0.474,1320000,1.8,258.0,21400000000.0,-4.5,16200.0,40.6,72.5,23.0,-4.12,30400.0
Trinidad and Tobago,2010,0.489,1330000,1.81,259.0,22200000000.0,-0.367,16700.0,40.9,72.6,22.4,0.014,31300.0
Tunisia,1980,2.59,6370000,5.24,41.0,12900000000.0,4.7,2030.0,83.9,65.6,95.9,7.53,4920.0
Tunisia,1981,2.74,6550000,5.08,42.1,13600000000.0,2.92,2080.0,82.7,66.8,90.1,5.65,5070.0
Tunisia,1982,2.85,6730000,4.92,43.3,13600000000.0,-2.39,2010.0,81.3,67.7,84.8,0.155,4950.0
Tunisia,1983,2.88,6930000,4.75,44.6,14200000000.0,2.77,2050.0,79.9,68.6,80.1,5.4,5090.0
Tunisia,1984,2.81,7130000,4.59,45.9,15000000000.0,0.94,2110.0,78.7,69.3,75.8,3.49,5140.0
Tunisia,1985,2.68,7320000,4.43,47.1,15900000000.0,3.07,2170.0,77.6,69.8,71.7,5.65,5300.0
Tunisia,1986,2.53,7510000,4.25,48.3,15600000000.0,-3.93,2080.0,76.5,70.2,67.9,-1.56,5100.0
Tunisia,1987,2.4,7690000,4.07,49.5,16700000000.0,4.2,2170.0,75.6,70.6,64.7,6.71,5320.0
Tunisia,1988,2.3,7870000,3.88,50.7,16700000000.0,-2.04,2120.0,74.7,71.0,61.8,0.242,5210.0
Tunisia,1989,2.25,8050000,3.68,51.8,17000000000.0,1.67,2110.0,73.8,71.4,59.2,3.93,5300.0
Tunisia,1990,2.23,8230000,3.48,53.0,18300000000.0,5.86,2230.0,72.6,71.7,56.8,8.07,5620.0
Tunisia,1991,2.22,8420000,3.28,54.2,19100000000.0,1.94,2260.0,71.4,72.1,54.6,3.94,5710.0
Tunisia,1992,2.18,8600000,3.09,55.4,20500000000.0,5.8,2390.0,69.9,72.2,52.3,7.73,6020.0
Tunisia,1993,2.09,8780000,2.91,56.5,21000000000.0,0.347,2390.0,68.2,72.3,49.9,2.05,6020.0
Tunisia,1994,1.94,8960000,2.75,57.7,21700000000.0,1.43,2420.0,66.5,72.6,47.3,3.02,6100.0
Tunisia,1995,1.74,9110000,2.61,58.7,22200000000.0,0.794,2430.0,64.9,73.0,44.7,2.25,6130.0
Tunisia,1996,1.55,9260000,2.49,59.6,23800000000.0,5.54,2570.0,63.2,73.5,42.0,6.93,6470.0
Tunisia,1997,1.37,9380000,2.38,60.4,25000000000.0,3.96,2670.0,61.7,74.0,39.2,5.21,6730.0
Tunisia,1998,1.22,9500000,2.29,61.1,26200000000.0,3.48,2760.0,60.2,74.4,36.5,4.64,6960.0
Tunisia,1999,1.09,9600000,2.21,61.8,27800000000.0,4.87,2900.0,58.6,74.7,34.0,5.97,7310.0
Tunisia,2000,0.9890000000000001,9700000,2.14,62.4,29100000000.0,3.55,3000.0,56.9,75.0,31.7,4.59,7570.0
Tunisia,2001,0.888,9790000,2.09,63.0,30200000000.0,3.78,3090.0,55.3,75.3,29.6,4.77,7790.0
Tunisia,2002,0.8,9860000,2.05,63.5,30600000000.0,0.627,3110.0,53.6,75.4,27.7,1.55,7830.0
Tunisia,2003,0.7609999999999999,9940000,2.02,64.0,32100000000.0,4.5,3230.0,51.9,75.6,26.0,5.46,8140.0
Tunisia,2004,0.7809999999999999,10000000,2.0,64.5,34100000000.0,4.92,3400.0,50.3,75.8,24.5,5.91,8580.0
Tunisia,2005,0.8440000000000001,10100000,1.99,65.0,35300000000.0,2.97,3490.0,49.0,76.1,23.0,4.0,8800.0
Tunisia,2006,0.9229999999999999,10200000,2.0,65.6,37100000000.0,4.62,3640.0,47.7,76.2,21.7,5.74,9180.0
Tunisia,2007,0.995,10300000,2.02,66.3,39600000000.0,5.25,3850.0,46.6,76.4,20.5,6.43,9700.0
Tunisia,2008,1.06,10400000,2.06,67.0,41300000000.0,3.47,3970.0,45.7,76.6,19.4,4.67,10000.0
Tunisia,2009,1.09,10500000,2.1,67.7,42600000000.0,2.02,4040.0,45.0,76.7,18.3,3.19,10200.0
Tunisia,2010,1.12,10600000,2.14,68.5,44100000000.0,2.06,4140.0,44.5,76.9,17.4,3.2,10400.0
Turkey,1980,2.26,44000000,4.41,57.1,219000000000.0,-3.07,4990.0,81.0,64.2,128.0,-0.8859999999999999,8290.0
Turkey,1981,2.28,45000000,4.28,58.5,230000000000.0,1.49,5110.0,80.1,65.0,122.0,3.84,9030.0
Turkey,1982,2.28,46000000,4.16,59.8,238000000000.0,2.2,5170.0,79.1,65.8,116.0,4.62,8830.0
Turkey,1983,2.25,47100000,4.02,61.2,250000000000.0,0.948,5310.0,77.9,66.6,110.0,3.33,9060.0
Turkey,1984,2.19,48100000,3.88,62.5,267000000000.0,3.0,5540.0,76.6,67.5,104.0,5.34,9350.0
Turkey,1985,2.1,49100000,3.74,63.8,278000000000.0,2.43,5660.0,75.2,68.0,98.8,4.63,9750.0
Turkey,1986,2.0,50100000,3.6,65.1,298000000000.0,4.33,5940.0,74.2,68.6,93.4,6.43,10200.0
Turkey,1987,1.92,51100000,3.46,66.4,326000000000.0,6.08,6380.0,73.0,69.9,88.3,8.1,11000.0
Turkey,1988,1.85,52100000,3.33,67.6,333000000000.0,1.44,6400.0,71.7,70.4,83.4,3.28,11100.0
Turkey,1989,1.79,53000000,3.21,68.9,334000000000.0,-1.17,6310.0,70.3,70.1,78.7,0.5760000000000001,10800.0
Turkey,1990,1.74,53900000,3.11,70.1,365000000000.0,6.79,6770.0,68.9,70.2,74.2,8.65,11400.0
Turkey,1991,1.69,54800000,3.02,71.3,368000000000.0,-1.28,6710.0,67.6,70.2,70.0,0.431,11300.0
Turkey,1992,1.64,55700000,2.94,72.4,386000000000.0,3.71,6930.0,66.2,70.5,65.9,5.49,11700.0
Turkey,1993,1.61,56700000,2.87,73.6,416000000000.0,5.78,7340.0,64.9,70.6,62.1,7.57,12400.0
Turkey,1994,1.59,57600000,2.81,74.8,397000000000.0,-7.37,6890.0,63.7,70.7,58.4,-5.82,11600.0
Turkey,1995,1.59,58500000,2.76,76.0,428000000000.0,5.12,7320.0,62.5,70.9,54.8,6.85,12300.0
Turkey,1996,1.59,59400000,2.71,77.2,459000000000.0,5.01,7730.0,61.5,71.4,51.4,6.72,13000.0
Turkey,1997,1.58,60400000,2.66,78.4,494000000000.0,5.58,8190.0,60.6,71.9,48.1,7.28,13800.0
Turkey,1998,1.57,61300000,2.61,79.7,506000000000.0,1.26,8240.0,59.7,72.6,45.0,2.86,13900.0
Turkey,1999,1.55,62300000,2.56,80.9,489000000000.0,-6.32,7840.0,58.9,72.0,42.0,-4.88,13200.0
Turkey,2000,1.52,63200000,2.5,82.2,521000000000.0,5.6,8240.0,58.0,74.1,39.2,7.17,13900.0
Turkey,2001,1.49,64200000,2.45,83.4,490000000000.0,-8.97,7630.0,57.3,74.8,36.5,-7.66,12800.0
Turkey,2002,1.47,65100000,2.4,84.6,521000000000.0,6.22,8000.0,56.5,75.4,34.0,7.7,13500.0
Turkey,2003,1.44,66100000,2.35,85.9,551000000000.0,4.23,8330.0,55.7,75.5,31.7,5.66,14000.0
Turkey,2004,1.39,67000000,2.31,87.1,604000000000.0,7.31,9010.0,54.9,76.3,29.5,8.76,15200.0
Turkey,2005,1.33,67900000,2.27,88.2,658000000000.0,5.83,9690.0,54.2,76.7,27.4,7.26,16300.0
Turkey,2006,1.26,68800000,2.24,89.3,705000000000.0,5.62,10300.0,53.5,77.2,25.5,7.04,17300.0
Turkey,2007,1.21,69600000,2.21,90.4,740000000000.0,3.45,10600.0,52.9,78.1,23.7,4.84,17900.0
Turkey,2008,1.2,70400000,2.19,91.5,747000000000.0,-0.5870000000000001,10600.0,52.4,78.8,22.1,0.735,17800.0
Turkey,2009,1.27,71300000,2.17,92.7,712000000000.0,-6.09,9970.0,51.8,78.2,20.5,-4.87,16800.0
Turkey,2010,1.38,72300000,2.16,94.0,772000000000.0,7.73,10700.0,51.3,78.2,19.1,9.09,18000.0
United Arab Emirates,1980,9.07,1040000,5.51,12.5,119000000000.0,14.7,114000.0,41.7,70.8,35.4,25.7,178000.0
United Arab Emirates,1981,7.26,1120000,5.42,13.4,124000000000.0,-5.19,111000.0,43.0,71.3,32.0,1.89,176000.0
United Arab Emirates,1982,5.94,1190000,5.35,14.2,116000000000.0,-14.4,97300.0,44.3,71.7,29.1,-9.3,154000.0
United Arab Emirates,1983,5.2,1250000,5.28,15.0,110000000000.0,-10.7,87900.0,45.8,71.8,26.7,-6.11,141000.0
United Arab Emirates,1984,5.09,1320000,5.22,15.8,115000000000.0,-1.6,86900.0,47.3,72.2,24.5,3.41,136000.0
United Arab Emirates,1985,5.36,1390000,5.14,16.6,111000000000.0,-7.87,79400.0,48.9,72.5,22.8,-2.82,126000.0
United Arab Emirates,1986,5.67,1470000,5.05,17.6,94000000000.0,-23.5,63800.0,49.2,72.5,21.2,-19.0,97100.0
United Arab Emirates,1987,5.84,1560000,4.93,18.7,97200000000.0,0.348,62200.0,49.0,72.6,19.8,6.53,98100.0
United Arab Emirates,1988,5.92,1660000,4.8,19.8,94600000000.0,-7.76,57100.0,48.6,72.6,18.6,-2.02,80100.0
United Arab Emirates,1989,5.87,1760000,4.64,21.0,106000000000.0,7.43,60500.0,47.8,72.6,17.5,14.0,89100.0
United Arab Emirates,1990,5.76,1860000,4.45,22.3,126000000000.0,11.6,67600.0,46.7,72.8,16.6,18.1,111000.0
United Arab Emirates,1991,5.74,1970000,4.25,23.6,127000000000.0,-4.93,64400.0,45.0,72.9,15.7,0.389,106000.0
United Arab Emirates,1992,5.75,2090000,4.04,25.0,131000000000.0,-2.43,62800.0,43.3,73.1,14.9,2.9,103000.0
United Arab Emirates,1993,5.63,2210000,3.83,26.4,133000000000.0,-5.88,60100.0,41.6,73.2,14.3,-0.853,98800.0
United Arab Emirates,1994,5.35,2330000,3.62,27.9,142000000000.0,2.44,60900.0,39.9,73.4,13.7,7.82,100000.0
United Arab Emirates,1995,5.03,2450000,3.42,29.3,151000000000.0,1.15,61800.0,38.3,73.5,13.1,6.39,102000.0
United Arab Emirates,1996,4.87,2570000,3.23,30.8,160000000000.0,-0.189,62300.0,37.6,73.7,12.7,5.14,102000.0
United Arab Emirates,1997,4.9,2700000,3.06,32.3,173000000000.0,2.4,64200.0,36.8,74.0,12.2,8.1,105000.0
United Arab Emirates,1998,4.99,2840000,2.91,33.9,174000000000.0,-4.38,61200.0,36.4,74.3,11.8,0.889,101000.0
United Arab Emirates,1999,5.15,2990000,2.77,35.7,179000000000.0,-1.48,59800.0,36.3,74.5,11.5,3.58,98300.0
United Arab Emirates,2000,5.43,3150000,2.64,37.7,198000000000.0,6.23,62800.0,36.2,74.8,11.2,11.2,103000.0
United Arab Emirates,2001,5.28,3330000,2.53,39.8,201000000000.0,-1.89,60400.0,32.9,75.1,10.9,1.86,99300.0
United Arab Emirates,2002,5.3,3510000,2.43,42.0,206000000000.0,-2.44,58700.0,29.8,75.4,10.6,0.825,96400.0
United Arab Emirates,2003,6.48,3740000,2.33,44.8,224000000000.0,6.67,59900.0,27.2,75.8,10.3,11.5,98400.0
United Arab Emirates,2004,8.84,4090000,2.24,48.9,245000000000.0,5.01,60000.0,25.1,76.2,10.1,12.9,98600.0
United Arab Emirates,2005,11.4,4580000,2.15,54.8,257000000000.0,4.05,56200.0,23.6,76.6,9.8,15.8,92300.0
United Arab Emirates,2006,13.5,5240000,2.07,62.7,283000000000.0,5.68,53900.0,21.4,76.8,9.6,21.1,88600.0
United Arab Emirates,2007,14.2,6040000,2.01,72.3,292000000000.0,0.401,48300.0,19.6,76.8,9.3,16.4,79300.0
United Arab Emirates,2008,13.2,6890000,1.95,82.5,301000000000.0,-0.799,43700.0,18.3,76.8,9.1,13.9,71700.0
United Arab Emirates,2009,10.6,7670000,1.9,91.7,285000000000.0,-10.5,37200.0,17.2,76.6,8.8,0.107,61100.0
United Arab Emirates,2010,7.59,8270000,1.87,98.9,290000000000.0,-1.65,35000.0,16.3,76.5,8.6,6.47,57600.0
United Kingdom,1980,0.12,56300000,1.73,233.0,1230000000000.0,-2.24,21900.0,56.2,73.5,14.1,-2.23,20600.0
United Kingdom,1981,0.0348,56300000,1.74,233.0,1220000000000.0,-1.37,21700.0,55.3,73.8,13.4,-1.34,20400.0
United Kingdom,1982,-0.0358,56300000,1.76,233.0,1250000000000.0,2.21,22100.0,54.3,74.0,12.7,2.25,20800.0
United Kingdom,1983,0.0341,56300000,1.78,233.0,1300000000000.0,3.58,23100.0,53.5,74.2,12.2,3.65,21600.0
United Kingdom,1984,0.158,56400000,1.8,233.0,1330000000000.0,2.5,23500.0,52.7,74.5,11.7,2.61,22200.0
United Kingdom,1985,0.227,56500000,1.81,233.0,1380000000000.0,3.33,24500.0,52.2,74.6,11.4,3.48,22900.0
United Kingdom,1986,0.232,56600000,1.82,234.0,1430000000000.0,3.77,25200.0,52.2,74.8,11.1,3.97,23800.0
United Kingdom,1987,0.213,56700000,1.83,234.0,1500000000000.0,4.34,26500.0,52.3,75.0,10.8,4.58,24900.0
United Kingdom,1988,0.222,56900000,1.83,235.0,1590000000000.0,4.83,27900.0,52.6,75.2,10.4,5.1,26100.0
United Kingdom,1989,0.26,57000000,1.82,236.0,1630000000000.0,2.0,28600.0,52.8,75.4,9.9,2.27,26600.0
United Kingdom,1990,0.299,57200000,1.81,236.0,1640000000000.0,0.496,28700.0,53.1,75.7,9.3,0.7709999999999999,26800.0
United Kingdom,1991,0.309,57300000,1.8,237.0,1620000000000.0,-1.74,28300.0,53.5,75.9,8.7,-1.47,26400.0
United Kingdom,1992,0.27,57500000,1.79,238.0,1630000000000.0,-0.107,28300.0,53.9,76.1,8.2,0.164,26400.0
United Kingdom,1993,0.24,57700000,1.78,238.0,1670000000000.0,1.99,29000.0,54.2,76.2,7.7,2.27,27000.0
United Kingdom,1994,0.255,57800000,1.77,239.0,1740000000000.0,4.01,30000.0,54.5,76.5,7.4,4.3,28000.0
United Kingdom,1995,0.265,58000000,1.76,240.0,1780000000000.0,2.76,30700.0,54.6,76.6,7.2,3.04,28600.0
United Kingdom,1996,0.255,58200000,1.74,240.0,1820000000000.0,2.64,31400.0,54.6,76.8,7.0,2.92,29300.0
United Kingdom,1997,0.258,58300000,1.73,241.0,1900000000000.0,3.16,32600.0,54.5,77.1,6.9,3.44,30100.0
United Kingdom,1998,0.291,58500000,1.71,242.0,1960000000000.0,3.55,33500.0,54.2,77.3,6.8,3.85,31000.0
United Kingdom,1999,0.333,58700000,1.69,243.0,2020000000000.0,3.29,34400.0,53.9,77.5,6.7,3.61,31900.0
United Kingdom,2000,0.357,59000000,1.68,244.0,2100000000000.0,4.1,35600.0,53.6,77.8,6.5,4.46,33000.0
United Kingdom,2001,0.385,59100000,1.67,244.0,2150000000000.0,2.75,36300.0,53.2,78.0,6.4,3.14,33700.0
United Kingdom,2002,0.423,59300000,1.67,245.0,2200000000000.0,2.3,37100.0,52.7,78.3,6.3,2.72,34400.0
United Kingdom,2003,0.466,59600000,1.69,246.0,2270000000000.0,3.12,38100.0,52.3,78.4,6.3,3.58,35400.0
United Kingdom,2004,0.569,59900000,1.72,248.0,2330000000000.0,2.46,38800.0,51.8,78.8,6.2,2.95,36100.0
United Kingdom,2005,0.687,60300000,1.76,249.0,2400000000000.0,1.42,39700.0,51.5,79.0,6.0,1.95,36900.0
United Kingdom,2006,0.735,60800000,1.8,251.0,2460000000000.0,2.02,40400.0,51.3,79.3,5.9,2.58,37600.0
United Kingdom,2007,0.779,61400000,1.84,254.0,2520000000000.0,2.78,41100.0,51.2,79.6,5.8,3.39,38200.0
United Kingdom,2008,0.787,62100000,1.86,257.0,2510000000000.0,-1.77,40500.0,51.1,79.8,5.6,-1.16,37700.0
United Kingdom,2009,0.7559999999999999,62700000,1.88,259.0,2400000000000.0,-4.98,38500.0,51.1,80.1,5.4,-4.39,35800.0
United Kingdom,2010,0.784,63300000,1.89,262.0,2440000000000.0,1.13,38900.0,51.2,80.3,5.2,1.75,36200.0
United States,1980,0.96,230000000,1.82,25.1,6530000000000.0,-1.13,28700.0,51.7,73.9,15.0,-0.172,29600.0
United States,1981,0.981,232000000,1.81,25.4,6700000000000.0,1.5,29200.0,51.2,74.2,14.4,2.48,30100.0
United States,1982,0.953,234000000,1.81,25.6,6570000000000.0,-2.82,28400.0,50.9,74.4,13.9,-1.88,29200.0
United States,1983,0.914,236000000,1.78,25.8,6870000000000.0,3.25,29400.0,50.7,74.5,13.4,4.24,30200.0
United States,1984,0.866,239000000,1.79,26.1,7370000000000.0,6.36,31300.0,50.6,74.6,13.0,7.38,32100.0
United States,1985,0.8859999999999999,241000000,1.84,26.3,7690000000000.0,2.95,32300.0,50.6,74.7,12.7,3.95,33100.0
United States,1986,0.924,243000000,1.84,26.6,7960000000000.0,2.5,33100.0,50.9,74.8,12.4,3.52,33900.0
United States,1987,0.894,245000000,1.87,26.8,8230000000000.0,2.6,34000.0,51.1,74.9,12.1,3.62,34800.0
United States,1988,0.9079999999999999,248000000,1.92,27.1,8580000000000.0,3.26,35100.0,51.4,75.0,11.9,4.3,35900.0
United States,1989,0.9440000000000001,250000000,2.0,27.3,8890000000000.0,2.49,36000.0,51.6,75.2,11.6,3.51,36800.0
United States,1990,1.13,253000000,2.07,27.6,9060000000000.0,0.614,36300.0,51.8,75.4,11.2,1.61,37100.0
United States,1991,1.34,255000000,2.06,27.9,9060000000000.0,-1.58,35800.0,52.1,75.5,10.9,-0.626,36500.0
United States,1992,1.39,257000000,2.04,28.1,9380000000000.0,1.98,36600.0,52.4,75.7,10.5,2.96,37300.0
United States,1993,1.32,260000000,2.02,28.4,9640000000000.0,1.52,37100.0,52.5,75.7,10.1,2.52,37800.0
United States,1994,1.23,263000000,2.0,28.7,10000000000000.0,2.84,38100.0,52.5,75.8,9.8,3.9,38900.0
United States,1995,1.19,266000000,1.98,29.0,10300000000000.0,1.33,38700.0,52.3,75.9,9.5,2.43,39500.0
United States,1996,1.16,269000000,1.98,29.4,10700000000000.0,2.54,39700.0,52.2,76.2,9.2,3.72,40500.0
United States,1997,1.2,272000000,1.97,29.8,11200000000000.0,3.21,41000.0,51.9,76.6,8.9,4.46,41800.0
United States,1998,1.17,276000000,2.0,30.1,11700000000000.0,3.14,42300.0,51.4,76.7,8.7,4.41,43200.0
United States,1999,1.15,279000000,2.01,30.5,12200000000000.0,3.63,43800.0,51.0,76.8,8.6,4.88,44700.0
United States,2000,1.11,282000000,2.05,30.8,12700000000000.0,2.99,45100.0,50.5,76.9,8.4,4.16,46000.0
United States,2001,0.99,285000000,2.03,31.1,12800000000000.0,0.0842,45000.0,50.1,77.0,8.3,1.16,46000.0
United States,2002,0.9279999999999999,288000000,2.02,31.4,13100000000000.0,0.873,45400.0,49.8,77.1,8.2,1.91,46400.0
United States,2003,0.8590000000000001,290000000,2.05,31.7,13400000000000.0,1.66,46300.0,49.5,77.3,8.1,2.66,47300.0
United States,2004,0.925,293000000,2.06,32.0,13900000000000.0,2.52,47600.0,49.1,77.5,8.1,3.49,48600.0
United States,2005,0.922,295000000,2.06,32.3,14400000000000.0,2.13,48800.0,48.7,77.7,8.0,3.08,49800.0
United States,2006,0.9640000000000001,298000000,2.11,32.6,14800000000000.0,1.67,49600.0,48.7,77.9,7.9,2.61,50600.0
United States,2007,0.951,301000000,2.12,32.9,15100000000000.0,0.948,50000.0,48.6,78.1,7.8,1.86,51000.0
United States,2008,0.946,303000000,2.07,33.2,15000000000000.0,-1.27,49400.0,48.6,78.3,7.6,-0.392,50400.0
United States,2009,0.877,306000000,2.0,33.5,14600000000000.0,-4.33,47600.0,48.6,78.6,7.5,-3.48,48600.0
United States,2010,0.833,309000000,1.93,33.7,15000000000000.0,1.98,48400.0,48.7,78.7,7.3,2.88,49400.0
Uruguay,1980,0.68,2920000,2.73,16.7,21400000000.0,5.51,7350.0,59.9,70.2,40.0,6.23,10000.0
Uruguay,1981,0.6579999999999999,2940000,2.67,16.8,21800000000.0,1.38,7420.0,60.0,70.8,36.2,2.05,10200.0
Uruguay,1982,0.654,2950000,2.62,16.9,19700000000.0,-10.0,6650.0,60.2,71.3,33.2,-9.43,9150.0
Uruguay,1983,0.647,2970000,2.57,17.0,17600000000.0,-6.43,5930.0,60.4,71.5,31.1,-5.83,8560.0
Uruguay,1984,0.643,2990000,2.55,17.1,17400000000.0,-1.68,5820.0,60.5,71.5,29.8,-1.04,8410.0
Uruguay,1985,0.642,3010000,2.53,17.2,17700000000.0,0.847,5870.0,60.7,71.6,28.7,1.5,8480.0
Uruguay,1986,0.633,3030000,2.52,17.3,19200000000.0,8.2,6350.0,60.6,71.9,27.5,8.88,9170.0
Uruguay,1987,0.623,3050000,2.52,17.4,20800000000.0,7.28,6810.0,60.6,72.1,26.3,7.96,9830.0
Uruguay,1988,0.625,3070000,2.53,17.5,21100000000.0,-0.604,6870.0,60.6,72.4,25.2,0.0219,9770.0
Uruguay,1989,0.6459999999999999,3090000,2.53,17.6,21300000000.0,0.621,6900.0,60.6,72.7,24.2,1.27,9830.0
Uruguay,1990,0.6779999999999999,3110000,2.52,17.8,21400000000.0,0.175,6880.0,60.4,72.8,23.4,0.857,9840.0
Uruguay,1991,0.7070000000000001,3130000,2.51,17.9,22100000000.0,2.17,7070.0,60.5,72.9,22.8,2.9,10100.0
Uruguay,1992,0.725,3150000,2.49,18.0,23900000000.0,6.66,7580.0,60.4,73.1,22.3,7.43,10800.0
Uruguay,1993,0.736,3180000,2.47,18.2,24500000000.0,2.4,7720.0,60.2,73.2,21.9,3.15,11000.0
Uruguay,1994,0.735,3200000,2.44,18.3,26300000000.0,4.75,8220.0,60.0,73.5,21.4,5.52,11800.0
Uruguay,1995,0.722,3220000,2.4,18.4,25900000000.0,-2.67,8040.0,59.9,73.5,20.8,-1.97,11500.0
Uruguay,1996,0.718,3250000,2.36,18.6,27400000000.0,4.26,8430.0,60.0,73.7,20.1,5.0,12100.0
Uruguay,1997,0.705,3270000,2.33,18.7,29700000000.0,4.22,9090.0,60.2,73.9,19.2,4.95,13000.0
Uruguay,1998,0.644,3290000,2.29,18.8,31100000000.0,3.9,9440.0,60.4,74.2,18.4,4.56,13500.0
Uruguay,1999,0.52,3310000,2.27,18.9,30500000000.0,-3.37,9210.0,60.4,74.4,17.6,-2.87,13200.0
Uruguay,2000,0.36,3320000,2.24,19.0,29900000000.0,-1.88,9000.0,60.4,74.8,17.0,-1.53,12900.0
Uruguay,2001,0.176,3330000,2.22,19.0,28700000000.0,-3.96,8640.0,60.3,74.9,16.6,-3.79,12400.0
Uruguay,2002,0.0201,3330000,2.21,19.0,26500000000.0,-11.5,7970.0,60.3,75.0,16.2,-11.5,11400.0
Uruguay,2003,-0.0642,3330000,2.19,19.0,26700000000.0,1.64,8040.0,60.1,75.0,15.8,1.57,11500.0
Uruguay,2004,-0.0464,3320000,2.17,19.0,28100000000.0,11.2,8440.0,59.8,75.3,15.2,11.2,12100.0
Uruguay,2005,0.0456,3330000,2.16,19.0,30200000000.0,6.08,9070.0,59.5,75.6,14.4,6.12,13000.0
Uruguay,2006,0.163,3330000,2.14,19.0,31400000000.0,3.82,9420.0,59.2,75.8,13.6,3.98,13500.0
Uruguay,2007,0.261,3340000,2.13,19.1,33400000000.0,6.24,10000.0,58.7,75.8,12.7,6.5,14300.0
Uruguay,2008,0.331,3350000,2.11,19.1,35800000000.0,6.85,10700.0,58.3,76.1,11.8,7.18,15300.0
Uruguay,2009,0.355,3360000,2.09,19.2,37400000000.0,2.08,11100.0,57.8,76.3,11.1,2.43,15900.0
Uruguay,2010,0.346,3370000,2.08,19.3,40300000000.0,8.52,11900.0,57.4,76.4,10.6,8.88,17100.0
Vanuatu,1980,2.67,116000,5.58,9.49,239000000.0,-13.8,2070.0,90.5,60.4,68.1,-11.5,1990.0
Vanuatu,1981,2.52,119000,5.5,9.73,249000000.0,1.53,2100.0,90.1,60.6,63.8,4.11,2020.0
Vanuatu,1982,2.38,121000,5.43,9.96,276000000.0,8.02,2270.0,90.0,60.8,59.4,10.6,2190.0
Vanuatu,1983,2.29,124000,5.36,10.2,314000000.0,18.5,2530.0,90.2,61.0,55.2,21.2,2590.0
Vanuatu,1984,2.26,127000,5.28,10.4,344000000.0,4.42,2710.0,90.5,61.2,51.3,6.81,2710.0
Vanuatu,1985,2.28,130000,5.21,10.7,348000000.0,-1.23,2680.0,90.9,61.4,47.6,1.04,2680.0
Vanuatu,1986,2.29,133000,5.14,10.9,347000000.0,-4.31,2610.0,90.4,61.5,44.4,-2.1,2570.0
Vanuatu,1987,2.29,136000,5.08,11.2,337000000.0,-1.92,2480.0,90.0,60.9,41.6,0.355,2520.0
Vanuatu,1988,2.35,139000,5.02,11.4,332000000.0,-1.84,2380.0,89.9,61.7,39.2,0.495,2480.0
Vanuatu,1989,2.47,143000,4.97,11.7,337000000.0,0.823,2360.0,90.0,61.7,37.2,3.34,2500.0
Vanuatu,1990,2.62,147000,4.93,12.0,376000000.0,1.98,2560.0,90.2,61.9,35.5,4.69,2550.0
Vanuatu,1991,2.79,151000,4.89,12.4,388000000.0,8.94,2570.0,89.2,62.0,34.1,12.0,2560.0
Vanuatu,1992,2.92,155000,4.85,12.7,398000000.0,-3.68,2560.0,88.4,62.1,32.8,-0.816,2550.0
Vanuatu,1993,2.9,160000,4.81,13.1,401000000.0,1.41,2510.0,87.6,62.1,31.8,4.41,2490.0
Vanuatu,1994,2.71,164000,4.78,13.5,437000000.0,-0.285,2660.0,86.8,62.2,31.0,2.46,2650.0
Vanuatu,1995,2.42,168000,4.73,13.8,442000000.0,2.11,2630.0,85.9,62.3,30.4,4.6,2610.0
Vanuatu,1996,2.1,172000,4.68,14.1,452000000.0,4.9,2630.0,85.1,62.3,29.9,7.09,2620.0
Vanuatu,1997,1.84,175000,4.61,14.4,474000000.0,2.97,2710.0,84.2,61.2,34.2,4.85,2690.0
Vanuatu,1998,1.74,178000,4.54,14.6,495000000.0,2.49,2780.0,83.1,62.4,29.3,4.26,2760.0
Vanuatu,1999,1.82,181000,4.46,14.9,496000000.0,-4.95,2740.0,82.1,61.9,29.0,-3.19,2720.0
