,country,Date,population_density_per_square_km.,population_total.,gdp_per_capita_yearly_growth.,children_and_elderly_per_100_adults.,income_per_person_gdppercapita_ppp_inflation_adjusted.
1883,Georgia,2013,58.2,4050000,3.55,45.6,8250.0
1884,Georgia,2014,57.5,3990000,5.31,45.6,8750.0
1885,Georgia,2015,56.9,3950000,5.32,45.7,9030.0
1886,Georgia,2016,56.5,3930000,5.33,46.4,9270.0
1887,Georgia,2017,56.3,3910000,5.31,47.3,9640.0
1888,Georgia,2018,56.2,3910000,5.33,48.3,10100.0
1889,Georgia,2019,56.2,3900000,5.77,49.4,10600.0
1890,Germany,1990,227.0,79100000,-3.8,44.5,31300.0
1891,Germany,1991,228.0,79600000,4.52,45.0,32600.0
1892,Germany,1992,230.0,80000000,1.45,45.4,33000.0
1893,Germany,1993,231.0,80500000,-1.46,45.7,32500.0
1894,Germany,1994,232.0,80900000,2.3,45.9,33200.0
1895,Germany,1995,233.0,81200000,1.59,46.0,33700.0
1896,Germany,1996,234.0,81400000,0.7020000000000001,46.1,33800.0
1897,Germany,1997,234.0,81500000,1.66,46.1,34400.0
1898,Germany,1998,234.0,81500000,1.81,46.0,35100.0
1899,Germany,1999,234.0,81500000,1.95,46.1,35800.0
1900,Germany,2000,234.0,81500000,3.07,46.2,36800.0
1901,Germany,2001,234.0,81500000,1.13,46.8,37300.0
1902,Germany,2002,234.0,81600000,-0.0852,47.5,37300.0
1903,Germany,2003,234.0,81700000,-0.276,48.2,37000.0
1904,Germany,2004,234.0,81700000,1.03,48.9,37400.0
1905,Germany,2005,234.0,81700000,0.778,49.5,37700.0
1906,Germany,2006,234.0,81500000,4.01,50.1,39100.0
1907,Germany,2007,233.0,81300000,3.52,50.7,40500.0
1908,Germany,2008,233.0,81100000,0.977,51.2,41000.0
1909,Germany,2009,232.0,81000000,-4.79,51.6,38800.0
1910,Germany,2010,232.0,80900000,4.17,51.8,40400.0
1911,Germany,2011,232.0,80900000,3.07,51.8,42700.0
1912,Germany,2012,233.0,81100000,0.6509999999999999,51.7,42800.0
1913,Germany,2013,233.0,81300000,0.194,51.6,42900.0
1914,Germany,2014,234.0,81500000,1.55,51.6,43400.0
1915,Germany,2015,234.0,81700000,1.45,51.8,43800.0
1916,Germany,2016,235.0,81900000,1.39,52.2,44100.0
1917,Germany,2017,236.0,82100000,1.39,52.8,44600.0
1918,Germany,2018,236.0,82300000,1.33,53.5,45200.0
1919,Germany,2019,237.0,82400000,1.33,54.3,45700.0
1920,Ghana,1990,64.3,14600000,0.529,87.2,1920.0
1921,Ghana,1991,66.1,15000000,2.36,86.8,1970.0
1922,Ghana,1992,68.0,15500000,0.9620000000000001,86.3,1990.0
1923,Ghana,1993,69.9,15900000,1.92,85.7,2030.0
1924,Ghana,1994,71.8,16300000,0.466,85.0,2040.0
1925,Ghana,1995,73.7,16800000,1.32,84.1,2070.0
1926,Ghana,1996,75.5,17200000,2.0,83.5,2110.0
1927,Ghana,1997,77.4,17600000,1.71,82.8,2140.0
1928,Ghana,1998,79.3,18000000,2.25,81.9,2190.0
1929,Ghana,1999,81.2,18500000,2.0,80.9,2230.0
1930,Ghana,2000,83.2,18900000,1.76,80.0,2260.0
1931,Ghana,2001,85.4,19400000,2.05,79.4,2290.0
1932,Ghana,2002,87.6,19900000,2.28,78.9,2330.0
1933,Ghana,2003,89.9,20400000,2.69,78.5,2390.0
1934,Ghana,2004,92.2,21000000,2.81,77.9,2460.0
1935,Ghana,2005,94.7,21500000,3.64,77.3,2540.0
1936,Ghana,2006,97.2,22100000,2.05,76.9,2630.0
1937,Ghana,2007,99.8,22700000,3.92,76.3,2680.0
1938,Ghana,2008,102.0,23300000,5.86,75.6,2850.0
1939,Ghana,2009,105.0,23900000,2.2,74.9,2910.0
1940,Ghana,2010,108.0,24500000,4.14,74.3,3060.0
1941,Ghana,2011,110.0,25100000,12.5,73.9,3400.0
1942,Ghana,2012,113.0,25700000,5.22,73.8,3630.0
1943,Ghana,2013,116.0,26300000,2.82,73.6,3810.0
1944,Ghana,2014,118.0,27000000,2.16,73.4,3870.0
1945,Ghana,2015,121.0,27600000,2.76,73.0,3930.0
1946,Ghana,2016,124.0,28200000,5.43,73.0,3980.0
1947,Ghana,2017,127.0,28800000,4.78,72.6,4240.0
1948,Ghana,2018,129.0,29500000,4.09,72.0,4380.0
1949,Ghana,2019,132.0,30100000,1.25,71.3,4480.0
1950,Greece,1990,79.5,10200000,-0.805,49.0,20700.0
1951,Greece,1991,80.2,10300000,2.03,48.5,21100.0
1952,Greece,1992,81.1,10500000,0.118,48.2,21100.0
1953,Greece,1993,82.0,10600000,-2.0,47.9,20600.0
1954,Greece,1994,82.9,10700000,1.69,47.6,20900.0
1955,Greece,1995,83.7,10800000,1.98,47.2,21200.0
1956,Greece,1996,84.4,10900000,2.29,47.2,21800.0
1957,Greece,1997,85.0,11000000,3.56,47.2,22600.0
1958,Greece,1998,85.6,11000000,3.32,47.1,23400.0
1959,Greece,1999,86.0,11100000,3.43,47.1,24000.0
1960,Greece,2000,86.4,11100000,4.4,47.2,24800.0
1961,Greece,2001,86.8,11200000,4.4,47.7,25700.0
1962,Greece,2002,87.0,11200000,3.85,48.3,26600.0
1963,Greece,2003,87.2,11200000,4.98,48.9,28100.0
1964,Greece,2004,87.4,11300000,4.48,49.4,29500.0
1965,Greece,2005,87.7,11300000,3.79,49.8,29600.0
1966,Greece,2006,88.0,11300000,5.29,50.0,31100.0
1967,Greece,2007,88.3,11400000,3.3,50.1,32100.0
1968,Greece,2008,88.6,11400000,-1.8,50.2,31900.0
1969,Greece,2009,88.8,11400000,-3.43,50.4,30400.0
1970,Greece,2010,88.8,11400000,-5.22,50.7,28700.0
1971,Greece,2011,88.6,11400000,-7.36,51.4,26100.0
1972,Greece,2012,88.3,11400000,-6.98,52.5,24400.0
1973,Greece,2013,87.8,11300000,-3.33,53.7,23700.0
1974,Greece,2014,87.4,11300000,0.802,55.1,24000.0
1975,Greece,2015,87.0,11200000,3.02,56.2,24100.0
1976,Greece,2016,86.8,11200000,3.81,56.7,24300.0
1977,Greece,2017,86.6,11200000,3.59,56.9,24900.0
1978,Greece,2018,86.4,11100000,3.45,56.8,25500.0
1979,Greece,2019,86.3,11100000,2.85,56.7,26000.0
1980,Grenada,1990,283.0,96300,6.09,88.0,7240.0
1981,Grenada,1991,284.0,96500,3.73,88.7,7330.0
1982,Grenada,1992,286.0,97200,0.677,88.9,7210.0
1983,Grenada,1993,289.0,98300,-1.98,88.5,6990.0
1984,Grenada,1994,292.0,99400,2.55,87.2,7030.0
1985,Grenada,1995,295.0,100000,2.42,85.3,7120.0
1986,Grenada,1996,296.0,101000,2.41,83.2,7400.0
1987,Grenada,1997,297.0,101000,4.03,81.4,7740.0
1988,Grenada,1998,298.0,101000,13.1,79.6,8630.0
1989,Grenada,1999,298.0,101000,7.56,77.4,9220.0
1990,Grenada,2000,299.0,102000,6.36,74.8,9650.0
1991,Grenada,2001,300.0,102000,-3.87,72.2,9440.0
1992,Grenada,2002,300.0,102000,0.546,69.1,9740.0
1993,Grenada,2003,301.0,102000,5.94,65.9,10600.0
1994,Grenada,2004,302.0,103000,-6.61,63.0,10500.0
1995,Grenada,2005,303.0,103000,10.3,60.5,11900.0
1996,Grenada,2006,304.0,103000,-4.28,58.3,11400.0
1997,Grenada,2007,305.0,104000,5.78,56.7,12000.0
1998,Grenada,2008,306.0,104000,0.603,55.5,12100.0
1999,Grenada,2009,307.0,104000,-7.0,54.4,11300.0
2000,Grenada,2010,308.0,105000,-0.7240000000000001,53.3,11200.0
2001,Grenada,2011,309.0,105000,0.474,52.7,11200.0
2002,Grenada,2012,310.0,105000,-2.12,52.0,11000.0
2003,Grenada,2013,311.0,106000,1.19,51.3,11300.0
2004,Grenada,2014,313.0,106000,0.8029999999999999,50.9,12000.0
2005,Grenada,2015,314.0,107000,0.893,50.7,12700.0
2006,Grenada,2016,316.0,107000,1.39,50.6,12900.0
2007,Grenada,2017,317.0,108000,1.69,50.7,13200.0
2008,Grenada,2018,319.0,108000,2.09,51.0,13500.0
2009,Grenada,2019,320.0,109000,2.19,51.2,13800.0
2010,Guatemala,1990,86.4,9260000,0.0938,94.9,5100.0
2011,Guatemala,1991,88.5,9480000,0.687,94.3,5170.0
2012,Guatemala,1992,90.6,9710000,1.85,93.9,5290.0
2013,Guatemala,1993,92.7,9940000,0.9840000000000001,93.6,5370.0
2014,Guatemala,1994,94.9,10200000,1.08,93.0,5460.0
2015,Guatemala,1995,97.1,10400000,2.0,92.3,5600.0
2016,Guatemala,1996,99.4,10600000,0.107,91.8,5640.0
2017,Guatemala,1997,102.0,10900000,1.24,91.0,5750.0
2018,Guatemala,1998,104.0,11100000,2.26,90.0,5900.0
2019,Guatemala,1999,106.0,11400000,1.05,89.1,6000.0
2020,Guatemala,2000,109.0,11700000,0.914,88.3,6070.0
2021,Guatemala,2001,111.0,11900000,-0.26,87.5,6070.0
2022,Guatemala,2002,114.0,12200000,-0.281,86.7,6160.0
2023,Guatemala,2003,117.0,12500000,-0.363,86.0,6170.0
2024,Guatemala,2004,119.0,12800000,0.359,85.1,6210.0
2025,Guatemala,2005,122.0,13100000,0.8,84.1,6270.0
2026,Guatemala,2006,125.0,13400000,2.8,82.8,6460.0
2027,Guatemala,2007,128.0,13700000,3.72,81.5,6710.0
2028,Guatemala,2008,131.0,14000000,0.7759999999999999,80.0,6780.0
2029,Guatemala,2009,134.0,14300000,-1.92,78.6,6670.0
2030,Guatemala,2010,137.0,14600000,0.405,77.2,6710.0
2031,Guatemala,2011,140.0,14900000,1.61,75.8,6840.0
2032,Guatemala,2012,143.0,15300000,0.452,74.5,6900.0
2033,Guatemala,2013,146.0,15600000,0.976,73.3,7010.0
2034,Guatemala,2014,149.0,15900000,0.976,72.1,7150.0
2035,Guatemala,2015,152.0,16300000,0.976,70.9,7290.0
2036,Guatemala,2016,155.0,16600000,0.976,69.8,7370.0
2037,Guatemala,2017,158.0,16900000,0.976,68.7,7440.0
2038,Guatemala,2018,161.0,17200000,0.976,67.6,7530.0
2039,Guatemala,2019,164.0,17600000,0.976,66.5,7640.0
2040,Guinea,1990,24.6,6040000,-1.09,89.6,1120.0
2041,Guinea,1991,25.9,6370000,-4.43,90.4,1090.0
2042,Guinea,1992,27.5,6760000,-0.392,91.0,1070.0
2043,Guinea,1993,29.2,7160000,1.92,91.4,1060.0
2044,Guinea,1994,30.7,7540000,0.6970000000000001,91.6,1040.0
2045,Guinea,1995,32.0,7870000,1.26,91.2,1040.0
2046,Guinea,1996,33.1,8130000,1.56,91.8,1060.0
2047,Guinea,1997,33.9,8340000,3.7,92.0,1080.0
2048,Guinea,1998,34.6,8500000,3.19,91.9,1100.0
2049,Guinea,1999,35.2,8650000,1.42,91.6,1120.0
2050,Guinea,2000,35.8,8810000,-0.364,91.0,1130.0
2051,Guinea,2001,36.5,8970000,3.1,91.1,1150.0
2052,Guinea,2002,37.2,9140000,1.16,90.9,1190.0
2053,Guinea,2003,37.9,9310000,-1.19,90.6,1180.0
2054,Guinea,2004,38.6,9490000,0.332,90.1,1190.0
2055,Guinea,2005,39.4,9680000,0.91,89.5,1200.0
2056,Guinea,2006,40.2,9880000,0.415,89.3,1200.0
2057,Guinea,2007,41.1,10100000,-0.393,88.8,1200.0
2058,Guinea,2008,42.0,10300000,2.61,88.2,1230.0
2059,Guinea,2009,43.0,10600000,-2.71,87.5,1200.0
2060,Guinea,2010,43.9,10800000,-0.55,86.7,1190.0
2061,Guinea,2011,44.9,11000000,1.37,86.3,1210.0
2062,Guinea,2012,45.9,11300000,1.28,85.8,1230.0
2063,Guinea,2013,47.0,11500000,0.0462,85.2,1240.0
2064,Guinea,2014,48.0,11800000,1.93,84.5,1210.0
2065,Guinea,2015,49.2,12100000,2.42,83.8,1180.0
2066,Guinea,2016,50.4,12400000,2.58,83.4,1220.0
2067,Guinea,2017,51.8,12700000,2.63,82.9,1240.0
2068,Guinea,2018,53.1,13100000,14.6,82.3,1280.0
2069,Guinea,2019,54.5,13400000,14.8,81.6,1310.0
2070,Guinea-Bissau,1990,36.0,1010000,0.855,94.1,1570.0
2071,Guinea-Bissau,1991,36.9,1040000,2.61,94.6,1610.0
2072,Guinea-Bissau,1992,37.8,1060000,-1.86,94.9,1590.0
2073,Guinea-Bissau,1993,38.7,1090000,-1.04,95.0,1580.0
2074,Guinea-Bissau,1994,39.6,1110000,0.242,94.8,1600.0
2075,Guinea-Bissau,1995,40.4,1140000,1.96,94.0,1630.0
2076,Guinea-Bissau,1996,41.2,1160000,2.47,93.7,1790.0
2077,Guinea-Bissau,1997,42.0,1180000,3.11,92.9,1870.0
2078,Guinea-Bissau,1998,42.7,1200000,-29.8,91.7,1320.0
2079,Guinea-Bissau,1999,43.4,1220000,5.63,90.4,1310.0
2080,Guinea-Bissau,2000,44.2,1240000,7.0,89.1,1360.0
2081,Guinea-Bissau,2001,45.1,1270000,-2.0,88.3,1360.0
2082,Guinea-Bissau,2002,46.0,1290000,-7.06,87.3,1320.0
2083,Guinea-Bissau,2003,47.0,1320000,-2.56,86.3,1300.0
2084,Guinea-Bissau,2004,48.0,1350000,0.203,85.3,1310.0
2085,Guinea-Bissau,2005,49.1,1380000,1.23,84.2,1340.0
2086,Guinea-Bissau,2006,50.2,1410000,0.102,83.6,1340.0
2087,Guinea-Bissau,2007,51.4,1450000,1.12,82.9,1350.0
2088,Guinea-Bissau,2008,52.7,1480000,1.12,82.2,1360.0
2089,Guinea-Bissau,2009,54.0,1520000,0.889,81.4,1370.0
2090,Guinea-Bissau,2010,55.3,1560000,1.35,80.6,1390.0
2091,Guinea-Bissau,2011,56.8,1600000,3.17,80.3,1490.0
2092,Guinea-Bissau,2012,58.3,1640000,-3.52,79.9,1420.0
2093,Guinea-Bissau,2013,59.8,1680000,-1.76,79.5,1400.0
2094,Guinea-Bissau,2014,61.4,1730000,0.89,79.0,1390.0
2095,Guinea-Bissau,2015,63.0,1770000,1.73,78.4,1420.0
2096,Guinea-Bissau,2016,64.6,1820000,1.93,78.4,1470.0
2097,Guinea-Bissau,2017,66.2,1860000,1.96,78.1,1510.0
2098,Guinea-Bissau,2018,67.8,1910000,1.99,77.7,1550.0
2099,Guinea-Bissau,2019,69.5,1950000,2.15,77.2,1590.0
2100,Guyana,1990,3.78,743000,-2.69,64.7,2840.0
2101,Guyana,1991,3.78,744000,6.03,65.2,3000.0
2102,Guyana,1992,3.8,748000,7.58,65.3,3220.0
2103,Guyana,1993,3.83,753000,7.8,65.2,3460.0
2104,Guyana,1994,3.85,758000,8.13,65.4,3730.0
2105,Guyana,1995,3.87,761000,4.77,66.0,3900.0
2106,Guyana,1996,3.87,762000,7.88,64.9,4210.0
2107,Guyana,1997,3.86,761000,6.38,64.3,4480.0
2108,Guyana,1998,3.85,758000,-1.49,64.5,4420.0
2109,Guyana,1999,3.84,755000,3.16,65.4,4560.0
2110,Guyana,2000,3.83,753000,-1.31,66.8,4510.0
2111,Guyana,2001,3.82,752000,2.18,66.9,4620.0
2112,Guyana,2002,3.82,752000,0.878,67.7,4670.0
2113,Guyana,2003,3.82,752000,-1.22,68.7,4630.0
2114,Guyana,2004,3.82,752000,3.12,69.6,4780.0
2115,Guyana,2005,3.81,751000,-2.01,70.1,4690.0
2116,Guyana,2006,3.81,750000,4.77,68.6,4940.0
2117,Guyana,2007,3.8,748000,6.7,66.8,5300.0
2118,Guyana,2008,3.79,746000,1.57,64.8,5410.0
2119,Guyana,2009,3.79,746000,3.11,63.1,5600.0
2120,Guyana,2010,3.79,747000,4.06,61.7,5840.0
2121,Guyana,2011,3.81,749000,5.12,59.1,6130.0
2122,Guyana,2012,3.83,753000,3.94,56.9,6390.0
2123,Guyana,2013,3.85,758000,4.8,55.0,6680.0
2124,Guyana,2014,3.88,763000,4.28,53.1,6890.0
2125,Guyana,2015,3.9,769000,3.67,51.1,7060.0
2126,Guyana,2016,3.93,773000,4.56,50.0,7250.0
2127,Guyana,2017,3.95,778000,4.03,48.6,7490.0
2128,Guyana,2018,3.97,782000,3.94,47.4,7740.0
2129,Guyana,2019,4.0,787000,2.95,46.6,8000.0
2130,Haiti,1990,258.0,7100000,-2.07,89.2,2250.0
2131,Haiti,1991,263.0,7240000,-1.53,89.1,2220.0
2132,Haiti,1992,268.0,7390000,-15.2,89.0,1880.0
2133,Haiti,1993,273.0,7530000,-3.97,88.8,1810.0
2134,Haiti,1994,278.0,7670000,-9.9,88.2,1630.0
2135,Haiti,1995,284.0,7820000,3.16,87.2,1680.0
2136,Haiti,1996,289.0,7970000,2.28,86.2,1720.0
2137,Haiti,1997,294.0,8110000,0.925,84.8,1730.0
2138,Haiti,1998,300.0,8260000,0.382,83.2,1740.0
2139,Haiti,1999,305.0,8400000,0.846,81.5,1750.0
2140,Haiti,2000,310.0,8550000,-1.01,79.9,1740.0
2141,Haiti,2001,315.0,8690000,-3.03,78.5,1690.0
2142,Haiti,2002,321.0,8830000,-2.56,77.1,1660.0
2143,Haiti,2003,326.0,8980000,-1.61,75.8,1640.0
2144,Haiti,2004,331.0,9120000,-5.58,74.4,1560.0
2145,Haiti,2005,336.0,9260000,-0.445,73.1,1560.0
2146,Haiti,2006,341.0,9410000,0.5920000000000001,72.0,1570.0
2147,Haiti,2007,347.0,9560000,1.66,70.9,1600.0
2148,Haiti,2008,352.0,9710000,-0.805,69.9,1590.0
2149,Haiti,2009,358.0,9850000,1.21,68.8,1610.0
2150,Haiti,2010,363.0,10000000,-4.76,67.6,1500.0
2151,Haiti,2011,368.0,10100000,3.93,66.6,1560.0
2152,Haiti,2012,373.0,10300000,1.46,65.5,1590.0
2153,Haiti,2013,379.0,10400000,2.84,64.3,1630.0
2154,Haiti,2014,384.0,10600000,2.57,63.2,1650.0
2155,Haiti,2015,389.0,10700000,2.6,62.3,1650.0
2156,Haiti,2016,394.0,10800000,2.64,61.4,1650.0
2157,Haiti,2017,398.0,11000000,2.67,60.7,1680.0
2158,Haiti,2018,403.0,11100000,2.71,60.1,1710.0
2159,Haiti,2019,408.0,11200000,2.73,59.4,1740.0
2160,Holy See,1990,1750.0,768,,,
2161,Holy See,1991,1760.0,774,,,
2162,Holy See,1992,1770.0,779,,,
2163,Holy See,1993,1770.0,778,,,
2164,Holy See,1994,1770.0,778,,,
2165,Holy See,1995,1770.0,780,,,
2166,Holy See,1996,1770.0,778,,,
2167,Holy See,1997,1780.0,782,,,
2168,Holy See,1998,1780.0,781,,,
2169,Holy See,1999,1780.0,781,,,
2170,Holy See,2000,1780.0,785,,,
2171,Holy See,2001,1790.0,788,,,
2172,Holy See,2002,1800.0,792,,,
2173,Holy See,2003,1810.0,798,,,
2174,Holy See,2004,1810.0,797,,,
2175,Holy See,2005,1810.0,798,,,
2176,Holy See,2006,1820.0,800,,,
2177,Holy See,2007,1810.0,796,,,
2178,Holy See,2008,1800.0,794,,,
2179,Holy See,2009,1810.0,795,,,
2180,Holy See,2010,1800.0,794,,,
2181,Holy See,2011,1810.0,796,,,
2182,Holy See,2012,1830.0,804,,,
2183,Holy See,2013,1820.0,801,,,
2184,Holy See,2014,1820.0,800,,,
2185,Holy See,2015,1830.0,803,,,
2186,Holy See,2016,1820.0,801,,,
2187,Holy See,2017,1800.0,792,,,
2188,Holy See,2018,1820.0,801,,,
2189,Holy See,2019,1820.0,799,,,
2190,Honduras,1990,44.3,4960000,-2.83,95.5,3170.0
2191,Honduras,1991,45.6,5100000,-0.194,95.0,3180.0
2192,Honduras,1992,46.9,5250000,2.75,94.4,3270.0
2193,Honduras,1993,48.3,5400000,3.99,93.7,3370.0
2194,Honduras,1994,49.6,5550000,-4.75,92.9,3240.0
2195,Honduras,1995,51.0,5710000,0.7090000000000001,91.9,3280.0
2196,Honduras,1996,52.4,5870000,0.677,91.1,3300.0
2197,Honduras,1997,53.9,6030000,2.12,90.1,3370.0
2198,Honduras,1998,55.3,6190000,0.253,88.9,3380.0
2199,Honduras,1999,56.8,6360000,-4.41,87.7,3230.0
2200,Honduras,2000,58.3,6520000,2.15,86.5,3330.0
2201,Honduras,2001,59.8,6690000,-0.00124,84.9,3330.0
2202,Honduras,2002,61.3,6860000,0.196,83.3,3370.0
2203,Honduras,2003,62.9,7030000,0.9740000000000001,81.6,3440.0
2204,Honduras,2004,64.4,7200000,2.54,79.8,3570.0
2205,Honduras,2005,65.9,7370000,1.77,78.0,3700.0
2206,Honduras,2006,67.4,7540000,4.39,75.9,3850.0
2207,Honduras,2007,68.9,7710000,4.02,73.8,4000.0
2208,Honduras,2008,70.4,7870000,2.1,71.6,4080.0
2209,Honduras,2009,71.8,8040000,-4.42,69.5,3900.0
2210,Honduras,2010,73.2,8190000,1.61,67.4,3970.0
2211,Honduras,2011,74.6,8350000,1.59,65.3,4050.0
2212,Honduras,2012,76.0,8510000,1.78,63.3,4140.0
2213,Honduras,2013,77.4,8660000,0.503,61.3,4180.0
2214,Honduras,2014,78.7,8810000,0.934,59.4,4230.0
2215,Honduras,2015,80.1,8960000,1.03,57.8,4310.0
2216,Honduras,2016,81.4,9110000,1.13,56.2,4390.0
2217,Honduras,2017,82.8,9270000,0.934,55.0,4490.0
2218,Honduras,2018,84.2,9420000,0.934,53.9,4590.0
2219,Honduras,2019,85.5,9570000,0.934,52.9,4700.0
2220,Hungary,1990,115.0,10400000,-6.43,51.3,17100.0
2221,Hungary,1991,114.0,10400000,-11.8,51.3,15100.0
2222,Hungary,1992,114.0,10400000,-2.91,50.6,14600.0
2223,Hungary,1993,114.0,10400000,-0.387,49.5,14600.0
2224,Hungary,1994,114.0,10400000,3.11,48.5,15000.0
2225,Hungary,1995,114.0,10300000,1.66,47.9,15200.0
2226,Hungary,1996,114.0,10300000,1.54,47.6,15300.0
2227,Hungary,1997,114.0,10300000,4.86,47.4,15800.0
2228,Hungary,1998,114.0,10300000,5.18,47.4,16500.0
2229,Hungary,1999,113.0,10200000,4.5,47.3,17100.0
2230,Hungary,2000,113.0,10200000,5.58,47.0,17900.0
2231,Hungary,2001,113.0,10200000,4.36,46.6,18600.0
2232,Hungary,2002,112.0,10200000,4.64,46.3,19500.0
2233,Hungary,2003,112.0,10100000,4.46,46.0,20300.0
2234,Hungary,2004,112.0,10100000,5.06,45.7,21300.0
2235,Hungary,2005,111.0,10100000,4.44,45.4,22300.0
2236,Hungary,2006,111.0,10100000,4.1,45.4,23200.0
2237,Hungary,2007,111.0,10000000,0.235,45.5,23300.0
2238,Hungary,2008,110.0,9990000,0.9540000000000001,45.5,23600.0
2239,Hungary,2009,110.0,9960000,-6.56,45.6,22100.0
2240,Hungary,2010,110.0,9930000,1.42,45.7,22300.0
2241,Hungary,2011,109.0,9900000,1.94,46.0,22700.0
2242,Hungary,2012,109.0,9870000,-1.13,46.4,22500.0
2243,Hungary,2013,109.0,9840000,1.66,46.7,23000.0
2244,Hungary,2014,108.0,9810000,2.19,47.2,24000.0
2245,Hungary,2015,108.0,9780000,1.94,47.9,24800.0
2246,Hungary,2016,108.0,9750000,1.89,48.7,25400.0
2247,Hungary,2017,107.0,9720000,1.91,49.7,26200.0
2248,Hungary,2018,107.0,9690000,1.94,50.8,26900.0
2249,Hungary,2019,107.0,9660000,1.94,51.8,27600.0
2250,Iceland,1990,2.54,255000,0.211,55.3,29100.0
2251,Iceland,1991,2.57,258000,-0.153,55.2,28700.0
2252,Iceland,1992,2.6,260000,-4.51,55.3,27400.0
2253,Iceland,1993,2.62,263000,-0.452,55.4,27500.0
2254,Iceland,1994,2.64,265000,3.64,55.5,28200.0
2255,Iceland,1995,2.67,268000,-0.39,55.4,28100.0
2256,Iceland,1996,2.69,270000,4.59,55.3,29300.0
2257,Iceland,1997,2.72,273000,3.83,55.0,30500.0
2258,Iceland,1998,2.75,275000,4.26,54.5,32100.0
2259,Iceland,1999,2.77,278000,2.69,54.0,33000.0
2260,Iceland,2000,2.8,280000,3.49,53.5,34100.0
2261,Iceland,2001,2.82,283000,2.38,52.9,34900.0
2262,Iceland,2002,2.85,285000,-2.1,52.4,34700.0
2263,Iceland,2003,2.87,288000,2.48,51.9,35300.0
2264,Iceland,2004,2.9,291000,7.33,51.5,37900.0
2265,Iceland,2005,2.94,295000,3.94,51.1,39800.0
2266,Iceland,2006,2.99,300000,2.06,50.6,40800.0
2267,Iceland,2007,3.04,305000,4.06,50.1,43500.0
2268,Iceland,2008,3.1,311000,0.219,49.8,43300.0
2269,Iceland,2009,3.15,316000,-7.47,49.5,40200.0
2270,Iceland,2010,3.2,320000,-5.05,49.4,38800.0
2271,Iceland,2011,3.23,323000,1.84,49.7,39500.0
2272,Iceland,2012,3.25,326000,1.04,50.0,39700.0
2273,Iceland,2013,3.26,327000,2.14,50.4,41100.0
2274,Iceland,2014,3.28,328000,2.3,50.9,41400.0
2275,Iceland,2015,3.29,330000,2.64,51.6,42700.0
2276,Iceland,2016,3.32,332000,2.48,52.2,45300.0
2277,Iceland,2017,3.34,335000,2.42,52.9,46400.0
2278,Iceland,2018,3.37,338000,1.87,53.6,47400.0
2279,Iceland,2019,3.4,341000,1.86,54.4,48300.0
2280,India,1990,293.0,870000000,3.06,71.7,1760.0
2281,India,1991,299.0,888000000,-0.45,71.3,1740.0
2282,India,1992,305.0,906000000,3.26,70.8,1800.0
2283,India,1993,311.0,924000000,4.0,70.2,1850.0
2284,India,1994,317.0,942000000,5.32,69.5,1930.0
2285,India,1995,323.0,960000000,5.41,68.6,2040.0
2286,India,1996,329.0,979000000,5.89,67.9,2150.0
2287,India,1997,335.0,997000000,2.91,67.1,2200.0
2288,India,1998,342.0,1020000000,4.61,66.2,2290.0
2289,India,1999,348.0,1030000000,4.2,65.3,2450.0
2290,India,2000,354.0,1050000000,2.54,64.3,2500.0
2291,India,2001,360.0,1070000000,3.94,63.6,2570.0
2292,India,2002,367.0,1090000000,1.76,62.8,2620.0
2293,India,2003,373.0,1110000000,6.67,61.9,2780.0
2294,India,2004,379.0,1130000000,6.74,61.0,2960.0
2295,India,2005,385.0,1140000000,6.36,60.2,3180.0
2296,India,2006,391.0,1160000000,8.01,59.4,3420.0
2297,India,2007,397.0,1180000000,7.64,58.7,3700.0
2298,India,2008,403.0,1200000000,5.61,57.9,3790.0
2299,India,2009,408.0,1210000000,3.61,57.1,4050.0
2300,India,2010,414.0,1230000000,9.68,56.3,4410.0
2301,India,2011,419.0,1250000000,6.28,55.5,4640.0
2302,India,2012,425.0,1260000000,3.35,54.7,4830.0
2303,India,2013,430.0,1280000000,3.0,53.9,5070.0
2304,India,2014,435.0,1290000000,4.05,53.1,5390.0
2305,India,2015,440.0,1310000000,4.97,52.4,5750.0
2306,India,2016,445.0,1320000000,5.1,51.9,6090.0
2307,India,2017,450.0,1340000000,5.26,51.4,6480.0
2308,India,2018,455.0,1350000000,5.35,51.0,6890.0
2309,India,2019,460.0,1370000000,5.38,50.5,7340.0
2310,Indonesia,1990,100.0,181000000,7.26,67.3,4630.0
2311,Indonesia,1991,102.0,185000000,3.76,65.9,4860.0
2312,Indonesia,1992,104.0,188000000,9.49,64.7,5090.0
2313,Indonesia,1993,105.0,191000000,5.71,63.4,5330.0
2314,Indonesia,1994,107.0,194000000,6.15,62.2,5640.0
2315,Indonesia,1995,109.0,197000000,6.63,60.8,6010.0
2316,Indonesia,1996,110.0,200000000,6.14,59.7,6390.0
2317,Indonesia,1997,112.0,203000000,3.06,58.4,6590.0
2318,Indonesia,1998,114.0,206000000,-14.8,57.1,5650.0
2319,Indonesia,1999,115.0,209000000,-1.11,55.8,5610.0
2320,Indonesia,2000,117.0,212000000,3.35,54.8,5810.0
2321,Indonesia,2001,118.0,215000000,2.67,54.4,5930.0
2322,Indonesia,2002,120.0,218000000,3.1,54.1,6120.0
2323,Indonesia,2003,122.0,221000000,3.84,53.8,6320.0
